@RELATION lol

@ATTRIBUTE match_id STRING
@ATTRIBUTE summoner_id STRING
@ATTRIBUTE champion_id STRING
@ATTRIBUTE tier {UNRANKED,BRONZE,SILVER,GOLD,PLATINUM,DIAMOND,MASTER}
@ATTRIBUTE lane {TOP,JUNGLE,MIDDLE,BOTTOM}
@ATTRIBUTE role {NONE,SOLO,DUO,DUO_CARRY,DUO_SUPPORT}
@ATTRIBUTE kills NUMERIC
@ATTRIBUTE deaths NUMERIC
@ATTRIBUTE assists NUMERIC
@ATTRIBUTE gold_earned NUMERIC
@ATTRIBUTE gold_spent NUMERIC
@ATTRIBUTE dmg NUMERIC
@ATTRIBUTE dmg_champs NUMERIC
@ATTRIBUTE dmg_taken NUMERIC
@ATTRIBUTE dmg_healed NUMERIC
@ATTRIBUTE cc NUMERIC
@ATTRIBUTE wards_placed NUMERIC
@ATTRIBUTE wards_killed NUMERIC
@ATTRIBUTE win {True,False}

@DATA
1428513574,43963686,24,SILVER,JUNGLE,NONE,7,6,20,15058,14438,146449,26741,33165,6542,617,10,0,True
1428513574,39032268,12,BRONZE,BOTTOM,DUO_SUPPORT,3,6,22,12313,10405,32337,13869,36489,7355,605,15,4,True
1428513574,30203811,105,BRONZE,MIDDLE,SOLO,13,8,8,13494,12130,78006,28321,25048,735,180,14,1,True
1428513574,26583319,79,SILVER,MIDDLE,SOLO,6,8,16,13012,11845,150117,27741,33950,6611,1052,7,0,False
1428513574,19862895,412,SILVER,BOTTOM,DUO_SUPPORT,1,9,8,8453,8335,23760,9517,29736,3095,267,17,2,False
1428513574,22494121,5,SILVER,JUNGLE,NONE,9,12,9,12090,11825,117691,23038,37535,7259,616,5,2,False
1428513574,22490719,96,UNRANKED,BOTTOM,DUO_CARRY,6,8,9,11452,12935,119151,27427,20839,3824,986,6,0,False
1428513574,44450890,23,UNRANKED,TOP,SOLO,10,11,6,13621,13240,174435,26105,48388,6339,124,4,0,False
1432299299,46829487,23,BRONZE,TOP,SOLO,7,0,3,8286,7685,82185,12378,19052,6810,96,5,0,True
1432299299,53802644,157,UNRANKED,MIDDLE,SOLO,2,1,4,6397,6275,62443,7709,9038,0,69,5,0,True
1432299299,51495537,222,UNRANKED,BOTTOM,DUO_CARRY,4,3,5,8182,6075,84849,11519,11320,1353,209,2,0,True
1432299299,44170001,89,UNRANKED,BOTTOM,DUO_SUPPORT,2,1,9,6582,6225,9230,3983,8613,753,40,9,0,True
1432299299,45373124,54,SILVER,JUNGLE,NONE,6,0,4,8793,3745,98975,6638,7974,1397,1156,0,1,True
1432299299,22490719,143,UNRANKED,MIDDLE,NONE,1,3,0,3464,2785,14965,2736,3505,33,30,0,0,False
1432299299,22494121,106,SILVER,MIDDLE,NONE,0,1,0,2609,475,85,85,622,0,0,0,0,False
1432299299,39869268,119,SILVER,BOTTOM,SOLO,1,8,1,4326,4290,34689,8107,16075,991,61,4,0,False
1432299299,48124253,117,UNRANKED,MIDDLE,NONE,1,4,0,4376,4280,44067,9109,12440,0,441,4,0,False
1432299299,47629246,75,BRONZE,TOP,SOLO,2,5,0,4838,4550,48835,12514,17989,1138,37,0,0,False
1435220373,27472498,30,SILVER,MIDDLE,DUO_CARRY,7,6,11,15384,14175,210985,38983,29385,2772,416,7,0,False
1435220373,30615594,104,BRONZE,BOTTOM,DUO_CARRY,8,6,6,14852,13925,203615,35080,21145,2241,339,11,1,False
1435220373,34238719,77,SILVER,MIDDLE,DUO_SUPPORT,4,13,8,13873,13518,217352,14883,46688,7357,903,2,0,False
1435220373,25981293,48,SILVER,TOP,SOLO,9,12,6,13729,13470,134355,34196,49261,11660,2067,16,0,False
1435220373,45949452,1,SILVER,BOTTOM,DUO_SUPPORT,0,5,9,9021,11925,28980,8870,17766,2341,94,14,4,False
1435220373,26275611,3,SILVER,MIDDLE,SOLO,7,3,18,14701,12705,140326,26533,42946,13602,1223,10,0,True
1435220373,22494121,83,SILVER,TOP,SOLO,7,9,13,14984,13520,160419,32681,43143,17110,1822,15,0,True
1435220373,25925738,67,SILVER,BOTTOM,DUO_CARRY,9,5,11,15835,16020,169150,26494,31536,4062,194,10,1,True
1435220373,35633337,11,SILVER,JUNGLE,NONE,15,9,9,19431,25088,379560,34684,43553,9322,423,4,0,True
1435220373,22490719,16,UNRANKED,BOTTOM,DUO_SUPPORT,3,2,18,10822,9965,22484,6763,14530,23309,175,25,0,True
1435385081,22490719,143,UNRANKED,BOTTOM,DUO_SUPPORT,6,9,8,10816,10910,72043,23244,15152,277,286,32,0,False
1435385081,34039393,19,BRONZE,TOP,SOLO,2,5,8,10757,10595,109394,12388,35733,12084,27,4,1,False
1435385081,32773698,96,SILVER,BOTTOM,DUO_CARRY,11,8,8,13048,12013,121412,26898,29540,4067,709,8,0,False
1435385081,32683991,157,BRONZE,MIDDLE,SOLO,5,10,3,12196,12735,170942,12510,26385,438,69,11,0,False
1435385081,34647508,5,SILVER,JUNGLE,NONE,9,7,8,13533,14120,174443,22114,36115,13299,988,13,0,False
1435385081,28323439,222,SILVER,BOTTOM,DUO,12,9,11,13381,12140,132991,26953,22088,3095,298,9,0,True
1435385081,24703324,50,SILVER,TOP,SOLO,4,6,11,10128,8670,70660,14542,26954,7516,270,13,1,True
1435385081,44891508,39,UNRANKED,JUNGLE,NONE,11,7,12,14086,13353,166879,27744,37768,13389,1191,1,0,True
1435385081,406484,53,UNRANKED,BOTTOM,DUO,2,9,14,10309,9730,62272,11819,25788,3772,696,9,2,True
1435385081,281028,127,SILVER,MIDDLE,SOLO,10,2,10,13534,11375,149532,21977,16226,0,396,9,0,True
1436272874,40559989,84,UNRANKED,MIDDLE,SOLO,15,5,7,14062,10580,116768,24362,28481,691,524,9,0,True
1436272874,23888768,72,SILVER,JUNGLE,NONE,2,3,12,11055,9060,131710,6615,20127,4539,1189,8,2,True
1436272874,37117496,17,BRONZE,TOP,SOLO,6,6,6,9845,8745,72650,24142,18982,0,1092,42,0,True
1436272874,36169524,110,BRONZE,BOTTOM,DUO,9,6,13,12972,10365,130827,30125,18351,2323,201,8,0,True
1436272874,22851572,89,BRONZE,BOTTOM,DUO,3,8,19,9117,7250,30632,11723,27526,2391,114,14,0,True
1436272874,22490719,143,UNRANKED,MIDDLE,SOLO,9,7,8,9970,9350,91362,24356,12923,834,128,5,0,False
1436272874,25005394,131,SILVER,JUNGLE,NONE,6,5,5,9403,8930,130080,12590,21728,2386,345,1,0,False
1436272874,24700481,67,BRONZE,BOTTOM,DUO_CARRY,9,8,7,9827,9310,77166,21387,20838,1429,78,2,1,False
1436272874,25552354,412,UNRANKED,BOTTOM,DUO_SUPPORT,1,9,11,6805,6170,14728,8966,25550,2254,128,18,2,False
1436272874,22494121,83,SILVER,TOP,SOLO,3,6,6,8353,7915,78417,16296,28881,12825,864,9,0,False
1436268884,36900361,10,BRONZE,MIDDLE,SOLO,0,4,5,10192,9010,128585,9681,24109,3859,65,10,0,False
1436268884,41789212,122,UNRANKED,TOP,SOLO,6,5,1,10595,10725,117661,24426,24122,805,179,9,1,False
1436268884,20951286,72,SILVER,JUNGLE,NONE,2,7,5,8987,8820,105379,7439,24877,3279,928,10,1,False
1436268884,35681389,201,SILVER,BOTTOM,DUO_SUPPORT,3,1,8,9141,8865,23262,7264,20769,3840,2668,24,2,False
1436268884,31249479,81,BRONZE,BOTTOM,DUO_CARRY,4,3,4,10911,10740,119102,25068,19350,2104,224,3,0,False
1436268884,37370775,22,BRONZE,BOTTOM,DUO_CARRY,3,5,7,13061,11045,123386,18234,16002,63,854,9,0,True
1436268884,22490719,16,UNRANKED,BOTTOM,DUO_SUPPORT,0,1,7,8460,6895,18509,4007,10753,14254,98,28,1,True
1436268884,49629968,99,UNRANKED,MIDDLE,SOLO,9,0,6,14410,12130,185854,35205,7527,147,498,9,0,True
1436268884,22494121,106,SILVER,JUNGLE,NONE,2,6,8,9924,8205,92658,8018,32778,5390,905,3,4,True
1436268884,25836368,75,BRONZE,TOP,SOLO,6,3,6,12934,10335,129213,17282,37185,1609,177,9,0,True
1413862607,19381638,24,SILVER,TOP,SOLO,1,2,1,8804,7878,89585,6075,11761,1459,44,3,0,True
1413862607,25836368,77,BRONZE,JUNGLE,NONE,4,1,4,11022,5340,173017,5116,19254,8979,534,8,0,True
1413862607,34174855,236,GOLD,BOTTOM,DUO_CARRY,16,7,8,13393,12443,99365,35807,20640,3068,86,2,0,True
1413862607,24840063,157,BRONZE,MIDDLE,SOLO,9,3,8,10766,9860,95145,17953,14287,354,144,13,0,True
1413862607,41698606,53,SILVER,BOTTOM,DUO_SUPPORT,6,5,16,10458,8800,28001,13148,19969,3792,64,8,0,True
1413862607,31804672,81,BRONZE,BOTTOM,DUO_CARRY,6,9,5,8384,6353,67931,15665,20084,2021,252,4,0,False
1413862607,32907824,11,BRONZE,JUNGLE,NONE,2,7,2,6763,7155,107011,5653,21249,3869,236,6,0,False
1413862607,22761463,86,SILVER,TOP,SOLO,6,5,2,8217,9125,67242,16824,21512,2149,179,5,0,False
1413862607,21783282,7,BRONZE,MIDDLE,SOLO,2,6,1,4442,2965,14760,3760,6893,82,27,2,0,False
1413862607,37090683,12,SILVER,BOTTOM,DUO_SUPPORT,2,9,9,5875,5570,17668,4845,28494,9105,112,4,0,False
1416071773,25836368,77,BRONZE,JUNGLE,NONE,3,7,15,15394,15935,261103,22921,50596,12212,1869,16,0,False
1416071773,36051350,38,BRONZE,MIDDLE,SOLO,11,11,11,12601,13275,99776,29136,31639,966,502,11,2,False
1416071773,34783760,39,UNRANKED,TOP,SOLO,9,9,5,13257,12423,109158,15110,31079,6683,557,11,0,False
1416071773,40022082,67,SILVER,BOTTOM,SOLO,10,10,9,13882,12735,155955,29017,34811,4339,366,5,2,False
1416071773,23688601,53,SILVER,JUNGLE,NONE,2,12,7,9085,8870,50710,13297,28674,1497,90,8,1,False
1416071773,32625548,59,SILVER,TOP,SOLO,12,7,10,14625,14045,125003,29240,34481,2485,234,11,0,True
1416071773,47642881,80,UNRANKED,JUNGLE,NONE,6,4,10,14531,13960,215803,19616,31642,6129,392,10,0,True
1416071773,38894088,157,BRONZE,MIDDLE,SOLO,11,11,8,15100,15975,173927,35756,29999,1150,156,14,0,True
1416071773,48604151,236,UNRANKED,BOTTOM,DUO_CARRY,19,6,8,17871,17458,179863,43283,27398,2178,0,11,0,True
1416071773,48415679,117,UNRANKED,BOTTOM,DUO_SUPPORT,1,7,26,13137,12360,32697,14484,24511,1287,404,15,0,True
1417591626,47071133,236,UNRANKED,BOTTOM,DUO_CARRY,16,6,10,16601,16718,153920,31896,23796,3811,114,5,0,True
1417591626,44181892,115,SILVER,MIDDLE,SOLO,2,5,14,12440,12160,131341,24653,15831,349,516,8,1,True
1417591626,47912733,25,UNRANKED,BOTTOM,DUO_SUPPORT,6,7,19,14086,12225,55283,20864,26753,3301,238,32,0,True
1417591626,50687003,92,UNRANKED,TOP,SOLO,8,8,3,12865,12157,137024,16049,27143,691,68,10,0,True
1417591626,25836368,77,BRONZE,JUNGLE,NONE,5,7,9,15066,13783,229226,11844,33969,9054,870,5,1,True
1417591626,39585772,67,BRONZE,BOTTOM,DUO_CARRY,5,5,7,9581,9665,85428,14330,26883,4974,274,10,1,False
1417591626,24657275,28,BRONZE,JUNGLE,NONE,6,7,12,11275,10470,127386,23131,28420,2921,142,5,0,False
1417591626,21945631,161,UNRANKED,BOTTOM,DUO_SUPPORT,5,10,11,11707,10865,79671,21491,20850,278,385,17,0,False
1417591626,31431874,107,SILVER,TOP,SOLO,9,8,4,11361,12155,125835,18848,29946,5889,129,11,1,False
1417591626,30646818,84,UNRANKED,MIDDLE,SOLO,8,7,7,11192,11065,95993,16756,30552,591,371,12,1,False
1417666998,36573114,25,BRONZE,BOTTOM,DUO_SUPPORT,3,10,26,16722,15680,81627,36657,41607,3495,660,31,0,False
1417666998,47141808,122,UNRANKED,TOP,SOLO,9,10,8,15239,17155,125077,24253,51741,7305,385,10,1,False
1417666998,23659313,119,SILVER,BOTTOM,DUO_CARRY,21,11,11,23969,22915,309082,75085,55789,6627,504,8,0,False
1417666998,25208806,79,SILVER,MIDDLE,SOLO,5,10,8,14350,13890,156635,22639,37671,6955,587,4,0,False
1417666998,26083408,11,BRONZE,JUNGLE,NONE,11,13,9,17898,16225,305884,29815,48755,10105,364,17,1,False
1417666998,25836368,77,BRONZE,JUNGLE,NONE,10,7,18,22027,16173,347890,25088,59242,12397,2947,11,0,True
1417666998,21912661,115,SILVER,MIDDLE,SOLO,21,12,16,21507,19075,303185,87479,35356,1048,798,17,0,True
1417666998,44775944,16,UNRANKED,BOTTOM,DUO_SUPPORT,0,10,31,14354,12910,31173,4787,30442,27605,328,37,4,True
1417666998,49188429,75,UNRANKED,TOP,SOLO,10,8,21,20626,16760,263137,34433,65007,1131,2452,15,0,True
1417666998,38249137,51,BRONZE,BOTTOM,DUO_CARRY,12,12,14,18218,16560,217967,34803,43318,5747,207,6,0,True
1418412482,25836368,77,BRONZE,JUNGLE,NONE,3,5,3,11980,11718,252454,10944,37226,10878,1340,6,0,False
1418412482,39524465,238,BRONZE,MIDDLE,SOLO,1,6,2,8824,7362,115109,13279,18957,183,168,22,0,False
1418412482,50414555,92,UNRANKED,TOP,SOLO,3,12,5,8647,8082,77232,19886,30743,266,85,6,0,False
1418412482,21712954,89,UNRANKED,BOTTOM,DUO_SUPPORT,2,8,10,8254,7160,33800,11494,26801,2019,279,12,2,False
1418412482,22008130,51,SILVER,BOTTOM,DUO_CARRY,7,4,7,13024,11055,169063,24501,19781,3104,416,5,2,False
1418412482,51477298,53,UNRANKED,BOTTOM,DUO_SUPPORT,1,5,16,10460,9200,32505,9577,20769,2606,621,18,1,True
1418412482,48620371,75,UNRANKED,TOP,SOLO,9,1,8,14573,14260,162957,24892,34791,1839,1766,6,0,True
1418412482,37177192,254,UNRANKED,JUNGLE,NONE,8,3,5,12682,10263,151999,12327,23704,5142,363,7,0,True
1418412482,28351347,236,SILVER,BOTTOM,DUO_CARRY,7,4,5,13237,12713,144385,22729,18193,2101,0,3,0,True
1418412482,34773374,103,BRONZE,MIDDLE,SOLO,10,3,7,14288,13885,131281,25731,18360,3471,64,12,0,True
1420938415,39038902,17,SILVER,TOP,SOLO,4,15,14,17696,17145,245707,51728,41893,1741,1114,87,0,True
1420938415,35029360,102,BRONZE,JUNGLE,NONE,11,0,8,18171,18370,246711,29055,39323,9042,512,11,1,True
1420938415,39943549,92,SILVER,MIDDLE,SOLO,12,19,14,17907,17072,185161,46494,51059,1362,206,8,0,True
1420938415,35102250,412,SILVER,BOTTOM,DUO_SUPPORT,2,16,19,12655,12090,69132,18445,47911,2685,275,30,0,True
1420938415,35940155,29,SILVER,BOTTOM,DUO_CARRY,13,6,10,19818,18020,237501,47236,32877,5499,457,5,0,True
1420938415,30487435,31,UNRANKED,JUNGLE,NONE,9,7,11,16604,16355,195723,28413,54841,11383,1014,14,0,False
1420938415,25836368,113,BRONZE,TOP,SOLO,7,7,6,15666,15940,174816,23742,57533,560,836,10,1,False
1420938415,31500196,38,SILVER,MIDDLE,SOLO,17,8,14,17903,16745,143902,42544,43232,2757,512,12,1,False
1420938415,34257882,64,BRONZE,BOTTOM,DUO,17,10,17,18458,17185,189779,44783,52793,5867,471,34,0,False
1420938415,47117440,76,UNRANKED,BOTTOM,DUO,6,10,11,13916,13110,112865,26662,28952,6380,0,7,0,False
1422363497,50366540,254,UNRANKED,JUNGLE,NONE,2,5,8,8720,7537,115906,9640,20435,3782,503,7,0,False
1422363497,24716019,114,SILVER,TOP,SOLO,7,8,5,10248,9300,108216,23825,26891,2662,29,8,0,False
1422363497,30893848,201,UNRANKED,BOTTOM,DUO_SUPPORT,3,8,6,5830,5090,14621,5131,19073,2081,2921,6,0,False
1422363497,43515056,21,UNRANKED,BOTTOM,DUO_CARRY,6,12,5,8532,7837,80369,16100,29670,3239,320,8,0,False
1422363497,32254604,31,BRONZE,MIDDLE,SOLO,1,1,0,4505,1810,14468,1003,3359,1132,120,1,0,False
1422363497,45066491,107,BRONZE,JUNGLE,NONE,12,6,6,13060,10432,135853,15754,23903,4202,342,0,0,True
1422363497,35250238,51,BRONZE,BOTTOM,DUO_CARRY,5,2,8,11750,9390,137476,12980,9969,1834,30,4,0,True
1422363497,47605651,90,UNRANKED,MIDDLE,SOLO,10,4,9,11730,9490,93519,20509,13779,890,67,8,0,True
1422363497,29414102,25,SILVER,BOTTOM,DUO_SUPPORT,4,5,11,9490,8740,22953,10966,15814,668,102,10,0,True
1422363497,25836368,27,BRONZE,TOP,SOLO,3,3,10,12148,11545,138199,19988,24554,250,1939,5,0,True
1422422078,42041426,38,UNRANKED,MIDDLE,SOLO,7,4,7,10931,10095,88601,22254,17998,0,289,5,1,True
1422422078,43709460,25,SILVER,BOTTOM,DUO_SUPPORT,2,4,12,9487,8145,24958,9862,14173,220,103,8,0,True
1422422078,22844573,104,SILVER,BOTTOM,DUO_CARRY,4,2,13,11380,9955,103155,21468,16568,3109,155,5,0,True
1422422078,45537126,56,UNRANKED,JUNGLE,NONE,7,4,7,12039,10590,193203,13515,26425,8557,736,5,0,True
1422422078,25836368,27,BRONZE,TOP,SOLO,3,0,4,12148,11670,169419,15687,19494,2117,176,7,0,True
1422422078,24767068,50,UNRANKED,MIDDLE,SOLO,4,7,3,8062,7210,67922,18502,28763,8510,271,9,1,False
1422422078,39755205,222,UNRANKED,BOTTOM,DUO_CARRY,5,8,5,10219,9950,116537,18095,23315,3881,114,4,0,False
1422422078,25679829,80,BRONZE,JUNGLE,NONE,3,0,1,5983,3495,36115,3513,5681,1178,246,3,0,False
1422422078,23007075,44,BRONZE,BOTTOM,DUO_SUPPORT,0,6,11,6905,6810,35288,9078,26546,8044,48,16,1,False
1422422078,39812491,102,UNRANKED,TOP,SOLO,2,2,2,9105,8705,118641,11812,20739,1477,163,6,0,False
1422399596,50679387,76,UNRANKED,MIDDLE,SOLO,6,1,5,7497,7435,68350,15008,9245,6267,90,5,0,True
1422399596,50632869,254,UNRANKED,JUNGLE,NONE,4,0,2,7236,6920,91448,2833,9571,2757,280,0,1,True
1422399596,19998122,25,BRONZE,BOTTOM,DUO_SUPPORT,2,2,11,6875,6650,18356,8354,10035,559,87,13,1,True
1422399596,26166606,92,SILVER,TOP,SOLO,6,0,7,8255,7660,82116,15717,15152,2676,142,6,0,True
1422399596,43659687,133,BRONZE,BOTTOM,DUO_CARRY,6,3,3,8017,6655,74786,10492,13023,2080,129,2,0,True
1422399596,25836368,27,BRONZE,TOP,SOLO,0,5,0,5588,6010,66604,8245,16139,1446,44,6,0,False
1422399596,48507388,28,UNRANKED,JUNGLE,NONE,2,3,3,5468,5385,49827,4903,12872,2081,130,2,1,False
1422399596,26040874,157,SILVER,MIDDLE,SOLO,3,5,1,6262,5725,50412,7571,12885,1016,46,6,1,False
1422399596,28942884,222,BRONZE,BOTTOM,DUO_CARRY,1,7,2,6140,5190,56564,9806,13915,2645,49,4,0,False
1422399596,20769766,201,SILVER,BOTTOM,DUO_SUPPORT,0,4,5,4319,3870,7426,3509,10101,1578,891,8,2,False
1422503510,37495195,56,UNRANKED,JUNGLE,NONE,2,10,3,7467,11060,97433,8775,26510,3411,234,5,0,False
1422503510,34783956,76,BRONZE,MIDDLE,SOLO,0,6,0,4488,2380,24327,6776,10230,1708,0,2,0,False
1422503510,28695382,99,GOLD,BOTTOM,DUO_SUPPORT,3,8,0,6924,5270,48478,12773,16205,203,193,13,1,False
1422503510,26409893,24,BRONZE,TOP,SOLO,7,7,1,9130,8658,75283,16681,25843,2549,67,4,0,False
1422503510,25836368,236,BRONZE,BOTTOM,DUO_CARRY,2,5,3,7591,7483,85353,9189,17899,1918,30,5,0,False
1422503510,21322443,28,SILVER,JUNGLE,NONE,8,3,9,11647,11165,104386,14575,17823,2678,283,7,0,True
1422503510,44328730,38,SILVER,MIDDLE,SOLO,11,5,9,11163,10355,67239,21510,21905,879,339,3,0,True
1422503510,48134743,81,UNRANKED,BOTTOM,DUO_CARRY,11,4,9,13910,9828,162286,28091,19943,4044,0,2,0,True
1422503510,36449168,102,SILVER,TOP,SOLO,2,1,4,11575,8960,136427,8715,16479,1146,231,8,0,True
1422503510,37143147,89,SILVER,BOTTOM,DUO_SUPPORT,4,1,8,9565,8930,48834,6949,16481,1608,101,6,1,True
1423154452,39502800,76,SILVER,MIDDLE,SOLO,7,10,7,11893,11070,108595,33574,33964,13641,41,4,0,True
1423154452,47525911,62,UNRANKED,JUNGLE,NONE,13,9,12,16735,18110,166175,25577,32953,5893,964,6,0,True
1423154452,39222693,236,SILVER,BOTTOM,DUO_CARRY,17,4,5,17608,15608,240465,36620,31172,3824,531,3,0,True
1423154452,28734250,89,SILVER,BOTTOM,DUO_SUPPORT,1,8,15,13077,11920,37911,11458,36270,2504,544,16,3,True
1423154452,29702312,39,SILVER,TOP,SOLO,1,9,3,12093,13048,120045,12776,34764,6041,41,0,0,True
1423154452,25836368,106,BRONZE,MIDDLE,DUO_SUPPORT,7,4,7,11975,12265,140205,19213,36777,6645,1296,2,0,False
1423154452,30101500,68,SILVER,TOP,SOLO,11,7,11,12777,12330,138400,42668,33333,4303,1306,9,0,False
1423154452,32027792,110,SILVER,BOTTOM,DUO_CARRY,7,12,10,11742,11460,144665,28314,30846,2704,222,6,0,False
1423154452,47727373,99,UNRANKED,MIDDLE,DUO_CARRY,11,6,12,13115,12840,146430,29166,22378,3111,361,7,0,False
1423154452,21131680,40,SILVER,BOTTOM,DUO_SUPPORT,3,10,16,10986,12145,20064,7649,30500,9264,202,20,0,False
1425557028,47124116,114,UNRANKED,JUNGLE,NONE,7,6,2,12562,11235,146243,12595,23503,4665,255,8,0,True
1425557028,25836368,75,BRONZE,TOP,SOLO,3,5,8,13946,11045,173007,15888,30804,1239,2669,11,0,True
1425557028,36629704,161,UNRANKED,MIDDLE,SOLO,10,1,8,13390,11815,140064,32737,23184,3138,783,8,1,True
1425557028,23172757,21,SILVER,BOTTOM,DUO_CARRY,4,4,7,14023,13420,153860,24464,22522,2481,405,7,1,True
1425557028,43118298,25,UNRANKED,BOTTOM,DUO_SUPPORT,3,3,11,12262,12055,51240,8226,15948,1985,182,23,6,True
1425557028,43551435,92,BRONZE,TOP,SOLO,3,5,3,11285,10980,129874,14991,19289,109,82,3,0,False
1425557028,41349174,50,BRONZE,MIDDLE,SOLO,8,12,3,10629,10715,69544,20923,34130,4198,554,7,0,False
1425557028,43093516,236,UNRANKED,BOTTOM,DUO_CARRY,1,2,8,12116,10718,145881,18949,15290,2253,0,8,0,False
1425557028,47169777,53,UNRANKED,BOTTOM,DUO_SUPPORT,1,6,6,7825,6515,20787,7807,21085,2571,61,17,0,False
1425557028,29279822,77,BRONZE,JUNGLE,NONE,6,2,5,15035,12798,280489,11039,32227,8295,1027,15,0,False
1429085452,32027792,5,SILVER,JUNGLE,NONE,13,11,4,12488,11978,144395,27524,38034,11834,653,6,0,False
1429085452,43340367,53,UNRANKED,BOTTOM,DUO_SUPPORT,4,6,9,9101,8455,30776,10503,27194,2981,440,8,0,False
1429085452,568402,105,SILVER,MIDDLE,SOLO,10,15,8,11888,11660,134735,32185,36940,3381,515,13,0,False
1429085452,37914047,81,GOLD,BOTTOM,DUO_CARRY,3,10,12,10561,9920,89415,16408,23357,2316,1,1,0,False
1429085452,25836368,27,BRONZE,TOP,SOLO,2,5,7,11029,11450,165709,19062,31895,2189,1399,5,0,False
1429085452,35274360,107,BRONZE,JUNGLE,NONE,8,5,12,15303,12662,225614,22984,38992,13830,741,7,0,True
1429085452,20278728,75,BRONZE,TOP,SOLO,7,5,7,13429,13750,144514,29420,39858,0,647,2,0,True
1429085452,21610473,1,SILVER,BOTTOM,DUO,14,3,10,14606,13645,100125,27654,14364,565,100,8,0,True
1429085452,20871473,10,SILVER,MIDDLE,SOLO,9,12,8,13711,12670,142007,25324,28663,4339,178,9,0,True
1429085452,53720088,236,UNRANKED,BOTTOM,DUO,9,7,17,14828,11903,104501,22151,20730,3150,0,5,1,True
1429173557,498913,4,SILVER,MIDDLE,SOLO,9,2,4,10067,8205,103858,17646,9728,306,108,5,0,True
1429173557,38714955,114,BRONZE,TOP,SOLO,3,5,4,7429,6570,74506,8618,14661,573,60,3,0,True
1429173557,20265055,89,BRONZE,BOTTOM,DUO_SUPPORT,2,1,8,5947,5065,8530,3239,7319,673,29,12,0,True
1429173557,38859829,59,UNRANKED,JUNGLE,NONE,3,3,13,7556,6385,50470,6761,12937,1635,430,3,0,True
1429173557,50395417,29,UNRANKED,BOTTOM,DUO_CARRY,10,1,5,9565,8280,58692,14134,9892,1518,374,4,1,True
1429173557,32027792,161,SILVER,BOTTOM,DUO_SUPPORT,1,6,3,4097,3430,27830,14308,9464,635,214,6,0,False
1429173557,29779767,122,BRONZE,TOP,SOLO,7,3,1,8060,7475,62432,11533,13589,64,64,10,0,False
1429173557,31109742,105,BRONZE,MIDDLE,SOLO,2,9,0,5172,4755,37249,6958,14121,206,92,4,0,False
1429173557,25836368,72,BRONZE,JUNGLE,NONE,1,4,3,6465,5800,94988,3433,18114,3904,267,7,0,False
1429173557,25689458,22,SILVER,BOTTOM,DUO_CARRY,1,5,2,5545,4465,37502,6223,11504,1188,170,6,0,False
1434469883,30907492,51,BRONZE,BOTTOM,DUO_CARRY,7,4,10,10566,10375,111746,17297,11979,888,163,4,0,True
1434469883,49699496,157,UNRANKED,TOP,SOLO,5,5,9,10142,11050,120446,12359,16296,0,217,13,0,True
1434469883,34209663,39,BRONZE,JUNGLE,NONE,5,3,7,8882,7353,102640,11463,24690,7471,350,4,0,True
1434469883,34725084,84,BRONZE,MIDDLE,SOLO,16,2,7,12444,11795,96358,25416,17730,1064,413,8,0,True
1434469883,32158596,25,BRONZE,BOTTOM,DUO_SUPPORT,6,3,15,10075,9535,30552,13583,11641,422,99,3,1,True
1434469883,19979205,18,SILVER,BOTTOM,DUO,3,9,5,7470,6320,55639,8992,18459,1317,54,9,0,False
1434469883,47117440,91,UNRANKED,MIDDLE,SOLO,3,10,4,7025,6655,70798,13131,18762,0,605,3,0,False
1434469883,41922436,254,UNRANKED,JUNGLE,NONE,7,4,4,9695,9450,125644,10535,20812,4023,417,4,1,False
1434469883,28875938,238,SILVER,TOP,SOLO,1,9,1,6945,6757,83471,12423,20314,371,236,26,0,False
1434469883,25836368,89,BRONZE,BOTTOM,DUO,3,7,5,6611,5765,35299,5459,16686,2640,41,7,0,False
1405334927,38792779,19,BRONZE,JUNGLE,NONE,2,7,8,8914,9100,124849,13419,34842,14365,565,6,1,False
1405334927,38180115,102,SILVER,TOP,SOLO,9,6,5,12702,12805,160542,31850,33169,3238,858,2,0,False
1405334927,20704617,131,SILVER,MIDDLE,SOLO,5,11,3,8957,8750,109441,18934,27437,0,256,10,0,False
1405334927,40941641,16,BRONZE,BOTTOM,DUO_SUPPORT,1,8,17,9162,8605,28932,8697,23418,17878,80,4,1,False
1405334927,35373896,29,UNRANKED,BOTTOM,DUO_CARRY,10,10,7,10402,8825,59147,19466,25812,1953,272,13,2,False
1405334927,34589916,25,BRONZE,BOTTOM,DUO_SUPPORT,3,5,19,12617,10155,42537,15476,14471,513,160,15,1,True
1405334927,20997667,23,UNRANKED,TOP,SOLO,13,7,6,15507,13195,204565,35929,45773,8337,79,6,0,True
1405334927,25836368,77,BRONZE,JUNGLE,NONE,4,3,5,13711,12358,292821,10564,30709,14470,946,10,0,True
1405334927,39310504,38,BRONZE,MIDDLE,SOLO,14,4,8,14182,12480,103681,28045,22983,1505,275,3,1,True
1405334927,46920223,236,UNRANKED,BOTTOM,DUO_CARRY,8,8,7,13749,13758,140220,25274,28456,6737,26,9,0,True
1405377438,189712,31,SILVER,MIDDLE,SOLO,14,2,6,14695,10765,176706,25125,25149,8328,537,9,1,True
